id;name;title;theme;organization_id;organization_name;organization_uf;organization_municipio;organization_title;maintainer;periodicity;created_date;update_date;count_files;count_downloads;count_followers;description;url
41038799-eb90-41ff-899f-89bac05c8cae;transacoes-tributarias-deferidas-na-rfb;TRANSAÇÕES TRIBUTÁRIAS DEFERIDAS NA RFB;Economia e Finanças;97bc0c8b-a7bf-49e0-a311-4db4ad897a10;ministerio-da-fazenda;DF;Brasília;Ministério da Fazenda;CORAT;mensal;30/01/2024 13:38:31;06/03/2024 17:02:11;6;748;5;TRANSAÇÕES TRIBUTÁRIAS DEFERIDAS NO ÂMBITO DA SECRETARIA ESPECIAL DA RECEITA FEDERAL DO BRASIL (RFB).;https://dados.gov.br/dados/conjuntos-dados/transacoes-tributarias-deferidas-na-rfb
49e8161c-cfb6-4ee1-8d28-712e08096754;numero-de--partos;Número de  partos;Saúde;9f51dcab-057f-4ca9-a9bd-fb03a3f2ce05;hospital-das-clinicas-da-universidade-federal-do-triangulo-mineiro-hc-uftm;MG;Uberaba;Hospital das Clínicas da Universidade Federal do Triângulo Mineiro (HC-UFTM);Unidade de Contratualização HC-UFTM;mensal;07/03/2024 14:27:44;07/03/2024 14:46:51;1;7;0;Número de partos por mês.;https://dados.gov.br/dados/conjuntos-dados/numero-de--partos
6ac5dcde-483d-47a2-857e-93a7846839ff;numero-de--cesareas;Número de  cesáreas;Saúde;9f51dcab-057f-4ca9-a9bd-fb03a3f2ce05;hospital-das-clinicas-da-universidade-federal-do-triangulo-mineiro-hc-uftm;MG;Uberaba;Hospital das Clínicas da Universidade Federal do Triângulo Mineiro (HC-UFTM);Unidade de Contratualização HC-UFTM;mensal;07/03/2024 14:30:40;07/03/2024 14:50:50;1;9;0;Número de cesáreas, por mês.;https://dados.gov.br/dados/conjuntos-dados/numero-de--cesareas
a30e501e-8421-4609-9cef-3b49cc2ccd7c;atendimento--de-emergencia;Atendimento  de Emergência;Saúde;9f51dcab-057f-4ca9-a9bd-fb03a3f2ce05;hospital-das-clinicas-da-universidade-federal-do-triangulo-mineiro-hc-uftm;MG;Uberaba;Hospital das Clínicas da Universidade Federal do Triângulo Mineiro (HC-UFTM);Unidade de Contratualização HC-UFTM;mensal;07/03/2024 14:34:34;07/03/2024 14:52:17;1;12;0;Número de atendimentos na emergência, por mês.;https://dados.gov.br/dados/conjuntos-dados/atendimento--de-emergencia
7d7c97a5-a467-41b1-9bab-8ac84d4a8480;numero-de--altas;Número de  altas;Saúde;9f51dcab-057f-4ca9-a9bd-fb03a3f2ce05;hospital-das-clinicas-da-universidade-federal-do-triangulo-mineiro-hc-uftm;MG;Uberaba;Hospital das Clínicas da Universidade Federal do Triângulo Mineiro (HC-UFTM);Unidade de Contratualização HC-UFTM;mensal;07/03/2024 14:42:30;07/03/2024 14:55:24;1;4;0;Número de altas por unidade de internação, por mês.;https://dados.gov.br/dados/conjuntos-dados/numero-de--altas
7464cc76-fa7f-4c90-bf3f-a9f08dfb4854;numero-de--casos-regulados--pelo-nucleo--interno-de--regulacao---nir;Número de  casos regulados  pelo Núcleo  Interno de  Regulação - NIR;Saúde;9f51dcab-057f-4ca9-a9bd-fb03a3f2ce05;hospital-das-clinicas-da-universidade-federal-do-triangulo-mineiro-hc-uftm;MG;Uberaba;Hospital das Clínicas da Universidade Federal do Triângulo Mineiro (HC-UFTM);Núcleo Interno  de Regulação;mensal;07/03/2024 14:55:44;07/03/2024 14:57:11;1;3;0;Número de pacientes que tiveram acesso aos leitos do Hospital via NIR.;https://dados.gov.br/dados/conjuntos-dados/numero-de--casos-regulados--pelo-nucleo--interno-de--regulacao---nir
0b6cf9e0-2887-4be4-967c-ce898aedf941;projetos-de--pesquisa;Projetos de  pesquisa;Educação;9f51dcab-057f-4ca9-a9bd-fb03a3f2ce05;hospital-das-clinicas-da-universidade-federal-do-triangulo-mineiro-hc-uftm;MG;Uberaba;Hospital das Clínicas da Universidade Federal do Triângulo Mineiro (HC-UFTM);Setor de Gestão  de Pesquisa e  Inovação em  Saúde;mensal;08/03/2024 12:09:34;08/03/2024 09:42:06;1;8;0;Relação dos projetos de pesquisa cadastrados.;https://dados.gov.br/dados/conjuntos-dados/projetos-de--pesquisa
9cb31d50-9a81-4a7e-a958-77757dc2e295;execucao-da--despesa-publica;Execução da  Despesa Pública;Saúde;9f51dcab-057f-4ca9-a9bd-fb03a3f2ce05;hospital-das-clinicas-da-universidade-federal-do-triangulo-mineiro-hc-uftm;MG;Uberaba;Hospital das Clínicas da Universidade Federal do Triângulo Mineiro (HC-UFTM);Divisão de  Administração e  Finanças;mensal;08/03/2024 12:46:57;08/03/2024 09:46:57;1;4;0;Acompanhamento da execução da despesa.;https://dados.gov.br/dados/conjuntos-dados/execucao-da--despesa-publica
721e58db-e430-49c1-b538-6bc4321406cb;ordens--bancarias--emitidas;Ordens  Bancárias  emitidas;Saúde;9f51dcab-057f-4ca9-a9bd-fb03a3f2ce05;hospital-das-clinicas-da-universidade-federal-do-triangulo-mineiro-hc-uftm;MG;Uberaba;Hospital das Clínicas da Universidade Federal do Triângulo Mineiro (HC-UFTM);Divisão de  Administração e  Finanças;mensal;08/03/2024 12:50:46;08/03/2024 09:50:46;1;3;0;Dados de ordens bancárias emitidas.;https://dados.gov.br/dados/conjuntos-dados/ordens--bancarias--emitidas
f9074a52-43e8-4a69-910b-875fabb9040b;lista-de--contratos--firmados;Lista de  Contratos  firmados;Saúde;9f51dcab-057f-4ca9-a9bd-fb03a3f2ce05;hospital-das-clinicas-da-universidade-federal-do-triangulo-mineiro-hc-uftm;MG;Uberaba;Hospital das Clínicas da Universidade Federal do Triângulo Mineiro (HC-UFTM);Divisão de  Administração e  Finanças;mensal;08/03/2024 12:54:18;08/03/2024 09:54:18;1;4;0;Listagem detalhada dos Contratos firmados pelo Hospital.;https://dados.gov.br/dados/conjuntos-dados/lista-de--contratos--firmados
93ce9555-31e0-4527-884d-e036338c264c;acoes-de--manutencao-e--infraestrutura;Ações de  manutenção e  infraestrutura;Saúde;9f51dcab-057f-4ca9-a9bd-fb03a3f2ce05;hospital-das-clinicas-da-universidade-federal-do-triangulo-mineiro-hc-uftm;MG;Uberaba;Hospital das Clínicas da Universidade Federal do Triângulo Mineiro (HC-UFTM);Setor de  Infraestrutura  Física;mensal;08/03/2024 13:03:23;08/03/2024 10:03:23;1;3;0;Listagem das ações de manutenção e infraestrutura realizadas no período.;https://dados.gov.br/dados/conjuntos-dados/acoes-de--manutencao-e--infraestrutura
e66014be-9cb7-4d89-a1ee-2fbf48e4fab8;painel-setor--de-hotelaria;Painel Setor  de Hotelaria;Saúde;9f51dcab-057f-4ca9-a9bd-fb03a3f2ce05;hospital-das-clinicas-da-universidade-federal-do-triangulo-mineiro-hc-uftm;MG;Uberaba;Hospital das Clínicas da Universidade Federal do Triângulo Mineiro (HC-UFTM);Setor de  Hotelaria  Hospitalar;mensal;08/03/2024 13:18:07;08/03/2024 10:18:07;1;13;0;Informações gerenciais do setor de Hotelaria (Nutrição, Gestão de enxoval, Gestão de dietas enterais e fórmulas, higienização e resíduos).;https://dados.gov.br/dados/conjuntos-dados/painel-setor--de-hotelaria
bd62cbf0-df22-4f39-a779-a6ebcf48d929;acesso-de--visitantesacompanhantes-nas--dependencias-do--hc-uftm;Acesso de  visitantes/acompanhantes nas  dependências do  HC-UFTM;Defesa e Segurança;9f51dcab-057f-4ca9-a9bd-fb03a3f2ce05;hospital-das-clinicas-da-universidade-federal-do-triangulo-mineiro-hc-uftm;MG;Uberaba;Hospital das Clínicas da Universidade Federal do Triângulo Mineiro (HC-UFTM);Unidade de  Serviços Gerais;mensal;08/03/2024 13:23:35;08/03/2024 10:23:35;1;9;0;Quantitativo mensal de visitantes e acompanhantes de pacientes nas unidades de internação.;https://dados.gov.br/dados/conjuntos-dados/acesso-de--visitantesacompanhantes-nas--dependencias-do--hc-uftm
2b3fc3f5-eca8-44f4-aa12-d3d4e3bc0368;numero--de-never-events;Número  de never events;Saúde;9f51dcab-057f-4ca9-a9bd-fb03a3f2ce05;hospital-das-clinicas-da-universidade-federal-do-triangulo-mineiro-hc-uftm;MG;Uberaba;Hospital das Clínicas da Universidade Federal do Triângulo Mineiro (HC-UFTM);Setor de Gestão  da Qualidade;mensal;08/03/2024 13:42:54;08/03/2024 10:42:54;1;4;0;Número de never events.;https://dados.gov.br/dados/conjuntos-dados/numero--de-never-events
86c635ca-e5c8-4f2c-b9fa-b3e39aae8fa1;taxa-de--infeccao-de-sitio--cirurgico-em--cirurgias-limpas;Taxa de  infecção de sítio  cirúrgico em  cirurgias limpas;Saúde;9f51dcab-057f-4ca9-a9bd-fb03a3f2ce05;hospital-das-clinicas-da-universidade-federal-do-triangulo-mineiro-hc-uftm;MG;Uberaba;Hospital das Clínicas da Universidade Federal do Triângulo Mineiro (HC-UFTM);Setor de Gestão  da Qualidade;mensal;08/03/2024 13:49:56;08/03/2024 10:49:56;1;9;0;Taxa de Infecção de Sítio Cirúrgico.;https://dados.gov.br/dados/conjuntos-dados/taxa-de--infeccao-de-sitio--cirurgico-em--cirurgias-limpas
ce9dc3e7-67ac-4e09-984b-295bc471a04e;densidade-de--incidencia-de--pneumonia--associada-a--ventilacao--mecanica--pavm-em--pacientes--inter;Densidade de  incidência de  pneumonia  associada à  ventilação  mecânica  (PAVM) em  pacientes  internados em  UTI neonatal;Saúde;9f51dcab-057f-4ca9-a9bd-fb03a3f2ce05;hospital-das-clinicas-da-universidade-federal-do-triangulo-mineiro-hc-uftm;MG;Uberaba;Hospital das Clínicas da Universidade Federal do Triângulo Mineiro (HC-UFTM);Setor de Gestão  da Qualidade;mensal;08/03/2024 13:59:00;08/03/2024 10:59:00;1;2;0;Densidade de Incidência de PAV.;https://dados.gov.br/dados/conjuntos-dados/densidade-de--incidencia-de--pneumonia--associada-a--ventilacao--mecanica--pavm-em--pacientes--inter
26778aff-a2f2-44ac-985c-58baa9dd949e;densidade-de--incidencia-de--pneumonia--associada-a--ventilacao--mecanica-em--pacientes--internados-;Densidade de  incidência de  pneumonia  associada à  ventilação  mecânica em  pacientes  internados em  UTI adulto;Saúde;9f51dcab-057f-4ca9-a9bd-fb03a3f2ce05;hospital-das-clinicas-da-universidade-federal-do-triangulo-mineiro-hc-uftm;MG;Uberaba;Hospital das Clínicas da Universidade Federal do Triângulo Mineiro (HC-UFTM);Setor de Gestão  da Qualidade;mensal;08/03/2024 14:09:18;08/03/2024 11:09:18;1;6;0;Densidade de Incidência de PAV.;https://dados.gov.br/dados/conjuntos-dados/densidade-de--incidencia-de--pneumonia--associada-a--ventilacao--mecanica-em--pacientes--internados-
cdc43dbc-f696-4735-a870-e573ead70da3;densidade-de--incidencia--infeccao-primaria--de-corrente--sanguinea-clinica--com-confirmacao--labora;Densidade de  incidência  infecção primária  de corrente  sanguínea clínica  com confirmação  laboratorial em  pacientes em uso  de cateter  venoso central,  internados em  UTI neonatal;Saúde;9f51dcab-057f-4ca9-a9bd-fb03a3f2ce05;hospital-das-clinicas-da-universidade-federal-do-triangulo-mineiro-hc-uftm;MG;Uberaba;Hospital das Clínicas da Universidade Federal do Triângulo Mineiro (HC-UFTM);Setor de Gestão  da Qualidade;mensal;08/03/2024 14:13:50;08/03/2024 11:13:50;1;8;0;Densidade de Infecção Primária de Corrente Sanguínea.;https://dados.gov.br/dados/conjuntos-dados/densidade-de--incidencia--infeccao-primaria--de-corrente--sanguinea-clinica--com-confirmacao--labora
8e14a750-12c4-409a-a64a-4f807973cf9b;densidade-de--incidencia-de--infeccao-do-trato--urinario--associada-a--cateter-vesical-de--demora-em;Densidade de  incidência de  infecção do trato  urinário  associada a  cateter vesical de  demora em  pacientes  internados em  UTI adulto;Saúde;9f51dcab-057f-4ca9-a9bd-fb03a3f2ce05;hospital-das-clinicas-da-universidade-federal-do-triangulo-mineiro-hc-uftm;MG;Uberaba;Hospital das Clínicas da Universidade Federal do Triângulo Mineiro (HC-UFTM);Setor de Gestão  da Qualidade;mensal;08/03/2024 14:43:47;08/03/2024 11:43:47;1;4;0;Densidade de Incidência de ITU.;https://dados.gov.br/dados/conjuntos-dados/densidade-de--incidencia-de--infeccao-do-trato--urinario--associada-a--cateter-vesical-de--demora-em
23df2f31-5205-48d3-a4e9-ce62a506424d;projetos-de--extensao-hc-uftm;Projetos de  extensão HC-UFTM;Educação;9f51dcab-057f-4ca9-a9bd-fb03a3f2ce05;hospital-das-clinicas-da-universidade-federal-do-triangulo-mineiro-hc-uftm;MG;Uberaba;Hospital das Clínicas da Universidade Federal do Triângulo Mineiro (HC-UFTM);Unidade de Gestão da  Graduação,  Ensino Técnico e  Extensão;mensal;08/03/2024 14:58:28;08/03/2024 11:58:28;1;6;0;Atividades de extensão em andamento.;https://dados.gov.br/dados/conjuntos-dados/projetos-de--extensao-hc-uftm
dc825e04-03e4-47ec-a126-12f8f3181d83;densidade-de-incidencia-de-pneumonia-associada-a-ventilacao-mecanica-pavm-em-pacientes-internados-em;Densidade de incidência de pneumonia associada à ventilação mecânica (PAVM) em pacientes internados em UTI Pediátrica HC-UFTM;Saúde;9f51dcab-057f-4ca9-a9bd-fb03a3f2ce05;hospital-das-clinicas-da-universidade-federal-do-triangulo-mineiro-hc-uftm;MG;Uberaba;Hospital das Clínicas da Universidade Federal do Triângulo Mineiro (HC-UFTM);Setor de Gestão  da Qualidade;mensal;08/03/2024 15:03:04;08/03/2024 12:03:04;1;8;0;Densidade de Incidência de PAV.;https://dados.gov.br/dados/conjuntos-dados/densidade-de-incidencia-de-pneumonia-associada-a-ventilacao-mecanica-pavm-em-pacientes-internados-em
4b4e4d91-2bd1-4bc3-bbf5-30c445d5bf5b;densidade-de-incidencia-infeccao-primaria-de-corrente-sanguinea-clinica-com-confirmacao-laboratorial;Densidade de incidência infecção primária de corrente sanguínea clínica com confirmação laboratorial em pacientes em uso de cateter venoso central, internados em UTI pediátrica HC-UFTM;Saúde;9f51dcab-057f-4ca9-a9bd-fb03a3f2ce05;hospital-das-clinicas-da-universidade-federal-do-triangulo-mineiro-hc-uftm;MG;Uberaba;Hospital das Clínicas da Universidade Federal do Triângulo Mineiro (HC-UFTM);Setor de Gestão  da Qualidade;mensal;08/03/2024 15:07:36;08/03/2024 12:07:36;1;7;0;Densidade de Infecção Primária de Corrente Sanguínea.;https://dados.gov.br/dados/conjuntos-dados/densidade-de-incidencia-infeccao-primaria-de-corrente-sanguinea-clinica-com-confirmacao-laboratorial
ddd847d9-456d-40a6-8a18-a424106fe018;cirurgias--realizadas-por--especialidade-hc-uftm;Cirurgias  realizadas por  especialidade HC-UFTM;Saúde;9f51dcab-057f-4ca9-a9bd-fb03a3f2ce05;hospital-das-clinicas-da-universidade-federal-do-triangulo-mineiro-hc-uftm;MG;Uberaba;Hospital das Clínicas da Universidade Federal do Triângulo Mineiro (HC-UFTM);Unidade de Contratualização HC-UFTM;mensal;07/03/2024 14:18:31;11/03/2024 07:37:26;1;12;0;Número de cirurgias realizadas.;https://dados.gov.br/dados/conjuntos-dados/cirurgias--realizadas-por--especialidade-hc-uftm
7386bfb3-6854-4bac-b8c4-4444e98925b5;atendimento--ambulatorial-hc-uftm;Atendimento  ambulatorial HC-UFTM;Saúde;9f51dcab-057f-4ca9-a9bd-fb03a3f2ce05;hospital-das-clinicas-da-universidade-federal-do-triangulo-mineiro-hc-uftm;MG;Uberaba;Hospital das Clínicas da Universidade Federal do Triângulo Mineiro (HC-UFTM);Unidade de Contratualização HC-UFTM;mensal;07/03/2024 13:27:26;11/03/2024 07:41:55;1;13;0;Número de consultas ambulatoriais, por mês.;https://dados.gov.br/dados/conjuntos-dados/atendimento--ambulatorial-hc-uftm
e28ba614-4654-4d40-843b-08aa11a773d2;atendimento--laboratorio-de--analises-clinicas-hc-uftm;Atendimento  Laboratório de  Análises Clínicas HC-UFTM;Saúde;9f51dcab-057f-4ca9-a9bd-fb03a3f2ce05;hospital-das-clinicas-da-universidade-federal-do-triangulo-mineiro-hc-uftm;MG;Uberaba;Hospital das Clínicas da Universidade Federal do Triângulo Mineiro (HC-UFTM);Unidade de Contratualização HC-UFTM;mensal;11/03/2024 12:09:02;11/03/2024 09:09:02;1;5;0;Número de exames laboratoriais e de análise clínicas realizados.;https://dados.gov.br/dados/conjuntos-dados/atendimento--laboratorio-de--analises-clinicas-hc-uftm
eccbec1f-155d-4a2d-b15e-a1672861ec03;atendimento-diagnostico-por-imagem-hc-uftm;Atendimento Diagnóstico por Imagem HC-UFTM;Saúde;9f51dcab-057f-4ca9-a9bd-fb03a3f2ce05;hospital-das-clinicas-da-universidade-federal-do-triangulo-mineiro-hc-uftm;MG;Uberaba;Hospital das Clínicas da Universidade Federal do Triângulo Mineiro (HC-UFTM);Unidade de Contratualização HC-UFTM;mensal;11/03/2024 12:20:10;11/03/2024 09:20:10;1;13;0;Número de exames por imagem realizados.;https://dados.gov.br/dados/conjuntos-dados/atendimento-diagnostico-por-imagem-hc-uftm
2267f7d1-0230-4e32-a2ea-d1218bb8bd95;internacao--hospitalar;Internação  hospitalar;Saúde;9f51dcab-057f-4ca9-a9bd-fb03a3f2ce05;hospital-das-clinicas-da-universidade-federal-do-triangulo-mineiro-hc-uftm;MG;Uberaba;Hospital das Clínicas da Universidade Federal do Triângulo Mineiro (HC-UFTM);Unidade de Contratualização HC-UFTM;mensal;07/03/2024 13:51:26;11/03/2024 09:23:14;1;10;0;Número de internações por especialidade médica.;https://dados.gov.br/dados/conjuntos-dados/internacao--hospitalar
97ecaea0-761e-407f-a7de-95dbed8c0c01;internacao--hospitalar-por--leito-hc-uftm;Internação  hospitalar por  leito HC-UFTM;Saúde;9f51dcab-057f-4ca9-a9bd-fb03a3f2ce05;hospital-das-clinicas-da-universidade-federal-do-triangulo-mineiro-hc-uftm;MG;Uberaba;Hospital das Clínicas da Universidade Federal do Triângulo Mineiro (HC-UFTM);Unidade de Contratualização HC-UFTM;mensal;11/03/2024 12:28:28;11/03/2024 09:28:28;1;8;0;Taxa de ocupação de leitos hospitalares.;https://dados.gov.br/dados/conjuntos-dados/internacao--hospitalar-por--leito-hc-uftm
ff0d848e-c4f4-4857-b5f7-3f0c588aebb7;mortalidade-na-internacao-hospitalar-hc-uftm;Mortalidade na internação hospitalar HC-UFTM;Saúde;9f51dcab-057f-4ca9-a9bd-fb03a3f2ce05;hospital-das-clinicas-da-universidade-federal-do-triangulo-mineiro-hc-uftm;MG;Uberaba;Hospital das Clínicas da Universidade Federal do Triângulo Mineiro (HC-UFTM);Unidade de Contratualização HC-UFTM;mensal;11/03/2024 12:46:53;11/03/2024 09:46:53;1;12;0;Taxa de mortalidade na internação hospitalar.;https://dados.gov.br/dados/conjuntos-dados/mortalidade-na-internacao-hospitalar-hc-uftm
4eef6ad0-1396-4a98-9e8f-d8bf9d6ebb8a;internacao-hospitalar-na-uti-hc-uftm;Internação hospitalar na UTI HC-UFTM;Saúde;9f51dcab-057f-4ca9-a9bd-fb03a3f2ce05;hospital-das-clinicas-da-universidade-federal-do-triangulo-mineiro-hc-uftm;MG;Uberaba;Hospital das Clínicas da Universidade Federal do Triângulo Mineiro (HC-UFTM);Unidade de Contratualização HC-UFTM;mensal;11/03/2024 13:02:55;11/03/2024 10:02:55;1;10;0;Número de internações hospitalares na UTI.;https://dados.gov.br/dados/conjuntos-dados/internacao-hospitalar-na-uti-hc-uftm
95871cf5-d427-4199-94a6-1f26786c4d12;internacao--hospitalar-por--leito-de-uti;Internação  hospitalar por  leito de UTI;Saúde;9f51dcab-057f-4ca9-a9bd-fb03a3f2ce05;hospital-das-clinicas-da-universidade-federal-do-triangulo-mineiro-hc-uftm;MG;Uberaba;Hospital das Clínicas da Universidade Federal do Triângulo Mineiro (HC-UFTM);Unidade de Contratualização HC-UFTM;mensal;07/03/2024 14:01:57;11/03/2024 10:56:52;1;16;0;Taxa de ocupação de leitos de UTI.;https://dados.gov.br/dados/conjuntos-dados/internacao--hospitalar-por--leito-de-uti
c2fbc6f3-542f-4291-9f0c-b97b45dccb40;mortalidade--na-internacao--hospitalar-leito--de-uti;Mortalidade  na internação  hospitalar/ leito  de UTI;Saúde;9f51dcab-057f-4ca9-a9bd-fb03a3f2ce05;hospital-das-clinicas-da-universidade-federal-do-triangulo-mineiro-hc-uftm;MG;Uberaba;Hospital das Clínicas da Universidade Federal do Triângulo Mineiro (HC-UFTM);Unidade de Contratualização HC-UFTM;mensal;07/03/2024 14:10:41;11/03/2024 11:02:02;1;28;0;Taxa de óbitos na UTI.;https://dados.gov.br/dados/conjuntos-dados/mortalidade--na-internacao--hospitalar-leito--de-uti
8210a254-518f-48f3-b914-5c2951029524;media-de-permanencia--em-dias;Média de permanência  (em dias);Saúde;9f51dcab-057f-4ca9-a9bd-fb03a3f2ce05;hospital-das-clinicas-da-universidade-federal-do-triangulo-mineiro-hc-uftm;MG;Uberaba;Hospital das Clínicas da Universidade Federal do Triângulo Mineiro (HC-UFTM);Unidade de Contratualização HC-UFTM;mensal;07/03/2024 14:23:09;11/03/2024 11:09:40;1;10;0;Total de pacientes-dia num determinado período e o total de pacientes saídos (alta, óbitos), por mês.;https://dados.gov.br/dados/conjuntos-dados/media-de-permanencia--em-dias
a69cda7d-c00b-4415-b300-2e60ea00f14e;escalas-de--aph;Escalas de  APH;Trabalho;9f51dcab-057f-4ca9-a9bd-fb03a3f2ce05;hospital-das-clinicas-da-universidade-federal-do-triangulo-mineiro-hc-uftm;MG;Uberaba;Hospital das Clínicas da Universidade Federal do Triângulo Mineiro (HC-UFTM);Unidade de  Administração  de Pessoal;mensal;07/03/2024 15:39:52;11/03/2024 11:58:59;1;5;0;Planilha Excel - Escala compilada dos colaboradores em plantão de APH.;https://dados.gov.br/dados/conjuntos-dados/escalas-de--aph
7bc2a89f-4ceb-432d-b7a9-05104f8e7fa3;relatorio-de-emh-hc-uftm;Relatório de EMH HC-UFTM;Saúde;9f51dcab-057f-4ca9-a9bd-fb03a3f2ce05;hospital-das-clinicas-da-universidade-federal-do-triangulo-mineiro-hc-uftm;MG;Uberaba;Hospital das Clínicas da Universidade Federal do Triângulo Mineiro (HC-UFTM);Setor de  Engenharia  Clínica;mensal;11/03/2024 15:22:26;11/03/2024 12:22:26;1;8;0;Número de Equipamentos Médico Hospitalar ativos, indicadores de manutenção.;https://dados.gov.br/dados/conjuntos-dados/relatorio-de-emh-hc-uftm
339955a2-3f1c-431e-9b7f-7d11d0e014a1;densidade--incidencia--infeccao-primaria--de-corrente--sanguinea-clinica--com-confirmacao--laborator;Densidade  incidência  infecção primária  de corrente  sanguínea clínica  com confirmação  laboratorial em  pacientes em uso  de cateter  venosocentral,  internados em  UTI Adulto - HC-UFTM;Saúde;9f51dcab-057f-4ca9-a9bd-fb03a3f2ce05;hospital-das-clinicas-da-universidade-federal-do-triangulo-mineiro-hc-uftm;MG;Uberaba;Hospital das Clínicas da Universidade Federal do Triângulo Mineiro (HC-UFTM);Setor de Gestão  da Qualidade;mensal;11/03/2024 15:42:31;11/03/2024 12:43:06;1;6;0;Densidade de Infecção Primária de Corrente Sanguínea.;https://dados.gov.br/dados/conjuntos-dados/densidade--incidencia--infeccao-primaria--de-corrente--sanguinea-clinica--com-confirmacao--laborator
4bc40e31-6a24-47ae-b2bb-fd6b105c66d1;dados-do-herbario-do-instituto-nacional-de-pesquisas-da-amazonia---inpa;Dados do Herbário do Instituto Nacional de Pesquisas da Amazônia - INPA;Ciência, Informação e Comunicação;9b5efe54-7b28-4fdd-874e-7dd668892b0d;instituto-nacional-de-pesquisas-da-amazonia-inpa;;;Instituto Nacional de Pesquisas da Amazônia - INPA;Serviço de Apoio aos Programas de Coleções Científicas Biológicas - SEPCB;mensal;13/03/2024 12:37:25;13/03/2024 09:37:25;1;15;0;Base de espécimes catalogadas pelo herbário do INPA;https://dados.gov.br/dados/conjuntos-dados/dados-do-herbario-do-instituto-nacional-de-pesquisas-da-amazonia---inpa
711d3ed2-be4c-48c8-adec-d7674bba9295;dados-da-colecao-de-peixes-do-instituto-nacional-de-pesquisas-da-amazonia---inpa;Dados da Coleção de Peixes do Instituto Nacional de Pesquisas da Amazônia - INPA;Agricultura, extrativismo e pesca;9b5efe54-7b28-4fdd-874e-7dd668892b0d;instituto-nacional-de-pesquisas-da-amazonia-inpa;;;Instituto Nacional de Pesquisas da Amazônia - INPA;Serviço de Apoio aos Programas de Coleções Científicas Biológicas - SEPCB;mensal;12/03/2024 13:16:50;13/03/2024 09:38:16;1;156;0;A coleção ictiológica possui uma imensa representatividade da fauna de peixes da Amazônia, com 1.600 espécies provenientes de mais de 80 drenagens da região. O acervo de tipos tem, atualmente, mais de 1.000 lotes catalogados, incluindo holótipos, parátipos e um neótipo.;https://dados.gov.br/dados/conjuntos-dados/dados-da-colecao-de-peixes-do-instituto-nacional-de-pesquisas-da-amazonia---inpa
f1f5ee28-65dc-4853-858e-0e5167ab7068;registro-aeronautico-brasileiro--historico;Registro Aeronáutico Brasileiro – Histórico;;d5bc559a-beda-4f1e-92ea-380bd5ef12a2;agencia-nacional-de-aviacao-civil-anac;;;Agência Nacional de Aviação Civil - ANAC;Gerência Técnica do Registro Aeronáutico Brasileiro - GTRAB;mensal;21/03/2024 20:35:52;21/03/2024 17:35:52;2;164;0;O Registro Aeronáutico Brasileiro – RAB contém os dados técnicos, de uso e de aeronavegabilidade de aeronaves e têm por objetivo alimentar informações sobre a evolução da frota aérea brasileira e sua composição. Este conjunto de dados apresenta os dados históricos do RAB.;https://dados.gov.br/dados/conjuntos-dados/registro-aeronautico-brasileiro--historico
ab58b6e4-8e91-4484-ab72-5845f2d047a6;penalidades-aplicadas-a-operadoras;Penalidades aplicadas a operadoras;Saúde;3d6aab5a-3179-4c4a-b84a-59e0d54d1c1a;agencia-nacional-de-saude-suplementar;;;Agência Nacional de Saúde Suplementar;Diretoria de Desenvolvimento Setorial (DIDES);mensal;16/11/2018 19:02:50;26/04/2024 18:21:48;2;608;4;Dados processuais e financeiros das penalidades aplicadas a operadoras de planos privados de assistência à saúde e a administradoras de benefícios por infrações administrativas às normas regulamentares da Saúde Suplementar.;https://dados.gov.br/dados/conjuntos-dados/penalidades-aplicadas-a-operadoras
fec2d59b-7003-49f5-8940-d490875380f8;cadastro-ambiental-rural---car;Cadastro Ambiental Rural - CAR;Meio Ambiente;1c290bc9-fa8f-459e-a61a-d758d59d25f4;ministerio-da-gestao-e-da-inovacao-em-servicos-publicos;DF;Brasília;Ministério da Gestão e da Inovação em Serviços Públicos;Coordenação Geral de Dados e Informações do CAR;mensal;14/05/2024 19:56:49;14/05/2024 17:03:07;2;613;3;Criado pela Lei nº 12.651/2012, no âmbito do Sistema Nacional de Informação sobre Meio Ambiente - SINIMA, e regulamentado pelo Decreto nº 7.830, de 17 de outubro de 2012, e pela Instrução Normativa MMA nº 2, de 5 de maio de 2014, o Cadastro Ambiental Rural – CAR é um registro público eletrônico de âmbito nacional, obrigatório para todos os imóveis rurais, com a finalidade de integrar as informações ambientais das propriedades e posses rurais referentes às Áreas de Preservação Permanente - APP, de uso restrito, de Reserva Legal, de remanescentes de florestas e demais formas de vegetação nativa, e das áreas consolidadas, compondo base de dados para controle, monitoramento, planejamento ambiental e econômico e combate ao desmatamento.;https://dados.gov.br/dados/conjuntos-dados/cadastro-ambiental-rural---car
4726ce6a-3fa5-4dda-9681-ec54e2c712ee;restituicao-irpf-dirpf;Restituição IRPF (DIRPF);Economia e Finanças;97bc0c8b-a7bf-49e0-a311-4db4ad897a10;ministerio-da-fazenda;DF;Brasília;Ministério da Fazenda;Receita Federal;mensal;13/01/2023 20:01:54;15/05/2024 17:20:27;8;2085;14;Dados relacionados às restituições solicitadas por meio da Declaração de Ajuste Anual do Imposto sobre a Renda da Pessoa Física - DIRPF.;https://dados.gov.br/dados/conjuntos-dados/restituicao-irpf-dirpf
